customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
9944-HKVVB,0,0.041666666666666664,0.7646766169154228,0.03330256173551812,1,0.41321850950891725,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
4124-MMETB,0,0.3055555555555555,0.7601990049751244,0.24068197553657977,1,0.5026946099830051,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
3671-SHRSP,0,0.05555555555555555,0.6203980099502486,0.034658435264251095,1,0.3337095687137532,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0979-MOZQI,0,0.861111111111111,0.2064676616915423,0.2675571197784445,0,0.17049261937021687,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False
2732-ISEZX,0,0.06944444444444445,0.02238805970149252,0.009866143549503808,0,0.05007475533950426,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
3313-QKNKB,0,0.8194444444444444,0.6696517412935323,0.5845661204708054,1,0.4614256393189908,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
0323-XWWTN,0,0.041666666666666664,0.08109452736318407,0.01182206323563351,0,0.12902900626352953,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1937-OTUKY,0,1.0,0.7955223880597015,0.807419801523194,0,0.5308222428768459,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False
1573-LGXBA,0,0.7916666666666666,0.7890547263681591,0.6438033694899608,0,0.5333200095420808,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
1764-VUUMT,0,0.9166666666666666,0.01691542288557213,0.14427648280636973,0,0.05959175395017026,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
5073-WXOYN,0,0.8333333333333333,0.32388059701492533,0.34717285945072696,1,0.24699174520767808,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
4713-ZBURT,0,0.625,0.8104477611940298,0.5326044311100855,0,0.5591481882123905,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
3050-GBUSH,0,0.041666666666666664,0.16467661691542285,0.010979690745441958,0,0.11788431986174962,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0207-MDKNV,0,0.20833333333333331,0.8641791044776118,0.18046965151165476,1,0.5480043315222247,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False
7876-AEHIG,0,0.7083333333333333,0.41691542288557215,0.35289637664435725,0,0.3052712414318246,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False
7945-HLKEA,0,0.8333333333333333,0.4626865671641791,0.4639626125086545,0,0.34831253664932593,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
9342-VNIMQ,0,0.4583333333333333,0.3621890547263681,0.18998384491114703,0,0.2430038551500644,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9851-KIELU,0,0.1388888888888889,0.9139303482587063,0.1182206323563351,1,0.5231109465316985,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
3523-BRGUW,1,0.3611111111111111,0.010447761194029848,0.05601200092314794,0,0.057956892754055855,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
3908-BLSYF,0,0.08333333333333333,0.6532338308457711,0.055244634202630975,1,0.3779742566218795,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
3199-NPKCN,0,0.9305555555555555,0.9253731343283581,0.8646261250865451,0,0.6184971671359004,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
5170-PTRKA,0,0.6805555555555555,0.17462686567164176,0.20346180475421188,0,0.16156233054050623,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
4661-NJEUX,0,0.013888888888888888,0.01791044776119402,0.0001442418647588273,0,0.005139786879359683,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
2123-AGEEN,1,0.09722222222222221,0.6577114427860695,0.06818024463420264,0,0.40928733588089217,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1258-YMZNM,1,0.375,0.917910447761194,0.3275790445418878,0,0.5671504011405467,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0048-LUMLS,0,0.5138888888888888,0.7258706467661692,0.3725767366720517,0,0.46580825175812385,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
7549-MYGPK,0,0.875,0.8189054726368158,0.7150415416570506,1,0.5369693744814213,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
5898-IGSLP,0,0.4305555555555555,0.7069651741293532,0.3235864297253635,0,0.48264379911452576,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
3804-RVTGV,0,0.6944444444444444,0.8517412935323382,0.576863604892684,1,0.5447575398250636,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
6259-WJQLC,1,0.4444444444444444,0.6253731343283582,0.30007500576967455,0,0.42861473879290385,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
9227-LUNBG,0,0.013888888888888888,0.06318407960199005,0.00066928225248096,1,0.019032478147331902,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7997-EASSD,0,0.875,0.6263681592039801,0.5707708285252712,0,0.41767447573291666,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
0730-KOAVE,0,0.41666666666666663,0.7567164179104477,0.3070505423494115,0,0.4717933659219841,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
8975-SKGRX,0,0.986111111111111,0.9736318407960197,0.9568139856912069,0,0.648779352568152,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0678-RLHVP,0,0.736111111111111,0.8686567164179103,0.6535252711747057,0,0.5865067916780442,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False
4315-MURBD,0,0.16666666666666666,0.8024875621890547,0.12718093699515348,1,0.470480354498463,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
2267-FPIMA,0,0.6944444444444444,0.7577114427860697,0.5649780752365566,0,0.5324244460900829,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
1051-GEJLJ,0,0.027777777777777776,0.01243781094527363,0.0010096930533117932,0,0.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
9734-YWGEX,0,0.125,0.7965174129353233,0.10439649203784908,1,0.5078720104555412,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
2719-BDAQO,0,0.2361111111111111,0.7522388059701491,0.18542003231017773,1,0.4954381365856711,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
5285-MVEHD,0,0.7777777777777777,0.8691542288557214,0.6981133164089545,0,0.5940832976222059,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0379-DJQHR,0,0.9305555555555555,0.6278606965174128,0.6207939072236326,0,0.4287366546356503,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False
0781-LKXBR,1,0.125,0.818407960199005,0.10383106392799447,1,0.5048797384901319,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
5543-QDCRY,0,0.05555555555555555,0.37960199004975126,0.024930763904915762,0,0.23075098639374808,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0297-RBCSG,0,0.2638888888888889,0.4686567164179104,0.13997807523655664,0,0.32004587785129696,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False
4694-PHWFW,0,0.1111111111111111,0.01691542288557213,0.017551350103854144,0,0.0598793652941904,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0835-JKADZ,0,0.986111111111111,0.9253731343283581,0.9191495499653819,0,0.6210957479902147,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
1907-UBQFC,1,0.1388888888888889,0.5432835820895522,0.07729633048696054,1,0.3262261130377386,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7508-SMHXL,1,0.20833333333333331,0.7039800995024875,0.1464920378490653,0,0.4356223825152351,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3865-YIOTT,0,1.0,0.8741293532338307,0.903496422801754,0,0.6004718274001858,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
5993-BQHEA,0,0.16666666666666666,0.01791044776119402,0.02864066466651281,0,0.06934210569762185,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
6024-RUGGH,0,1.0,0.06915422885572137,0.20541195476575122,0,0.09440393581671604,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
6513-EECDB,1,0.013888888888888888,0.5502487562189055,0.006317793676436649,1,0.16849340948079128,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3956-CJUST,1,0.3194444444444444,0.5686567164179105,0.18748557581352412,0,0.3621132523445909,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
